File_name,Emotions
Group2-ns_6_622.600-623.900.wav,neutral
Group2-ns_6_747.150-750.100.wav,neutral
Group2-ns_6_597.050-601.350.wav,disgust
Group2-ns_6_128.800-132.800.wav,sad
Group2-ns_6_36.850-38.300.wav,fear
Group2-ns_6_613.350-615.500.wav,neutral
Group2-ns_6_402.900-405.000.wav,neutral
Group2-ns_6_243.100-244.600.wav,neutral
Group2-ns_6_479.600-480.900.wav,sad
Group2-ns_6_405.900-409.350.wav,sad
Group2-ns_6_8.150-9.150.wav,sad
Group2-ns_6_357.100-358.850.wav,neutral
Group2-ns_6_251.500-253.150.wav,sad
Group2-ns_6_686.000-700.200.wav,sad
Group2-ns_6_732.150-734.450.wav,sad
Group2-ns_6_607.950-610.600.wav,sad
Group2-ns_6_381.100-391.750.wav,sad
Group2-ns_6_552.300-556.150.wav,happy
Group2-ns_6_133.950-138.000.wav,disgust
Group2-ns_6_524.050-535.150.wav,neutral
Group2-ns_6_579.300-581.500.wav,neutral
Group2-ns_6_9.850-11.150.wav,sad
Group2-ns_6_204.100-206.650.wav,sad
Group2-ns_6_821.650-822.700.wav,sad
Group2-ns_6_33.650-36.100.wav,sad
Group2-ns_6_161.150-175.800.wav,happy
Group2-ns_6_302.250-308.300.wav,sad
Group2-ns_6_718.500-719.650.wav,sad
Group2-ns_6_761.150-769.950.wav,angry
Group2-ns_6_341.450-346.100.wav,sad
Group2-ns_6_333.300-340.900.wav,disgust
Group2-ns_6_141.050-147.500.wav,angry
Group2-ns_6_99.700-104.450.wav,disgust
Group2-ns_6_47.500-51.100.wav,disgust
Group2-ns_6_255.450-256.450.wav,sad
Group2-ns_6_709.600-710.700.wav,sad
Group2-ns_6_192.950-203.600.wav,disgust
Group2-ns_6_742.000-745.550.wav,neutral
Group2-ns_6_734.750-741.800.wav,sad
Group2-ns_6_537.750-546.200.wav,disgust
Group1-ns_3_76.400-77.800.wav,fear
Group1-ns_3_207.400-210.800.wav,neutral
Group1-ns_3_230.400-231.600.wav,sad
Group1-ns_3_288.450-289.800.wav,neutral
Group1-ns_3_301.000-302.400.wav,happy
Group1-ns_3_80.000-81.050.wav,fear
Group1-ns_3_255.550-256.900.wav,angry
Group1-ns_3_257.800-263.200.wav,neutral
Group1-ns_3_74.100-75.850.wav,fear
Group1-ns_3_368.950-371.750.wav,neutral
Group1-ns_3_328.850-330.050.wav,sad
Group1-ns_3_21.100-22.950.wav,happy
Group1-ns_3_306.550-307.950.wav,happy
Group1-ns_3_263.950-270.400.wav,neutral
Group1-ns_3_228.550-229.750.wav,angry
Group1-ns_3_191.350-192.950.wav,sad
Group1-ns_3_210.950-221.700.wav,sad
Group1-ns_3_389.200-392.050.wav,neutral
Group1-ns_3_321.500-325.000.wav,neutral
Group1-ns_3_235.500-241.400.wav,disgust
Group1-ns_3_273.800-280.750.wav,sad
Group1-ns_3_308.800-314.750.wav,neutral
Group1-ns_3_355.250-361.300.wav,neutral
Group1-ns_3_250.000-255.250.wav,disgust
Group1-ns_3_243.150-249.400.wav,neutral
Group1-ns_3_37.200-39.100.wav,neutral
Group1-ns_3_293.050-294.900.wav,neutral
Group1-ns_3_24.150-25.400.wav,sad
Group1-ns_3_14.650-16.100.wav,happy
Group1-ns_3_3.700-4.950.wav,angry
Group1-ns_3_347.850-351.950.wav,neutral
Group1-ns_3_282.700-284.700.wav,happy
Group1-ns_3_198.050-204.100.wav,neutral
Group1-ns_3_232.350-234.550.wav,neutral
Group1-ns_3_382.100-386.200.wav,neutral
Group1-ns_3_375.500-378.650.wav,sad
Group1-ns_3_314.950-320.000.wav,sad
Group1-ns_3_83.850-85.600.wav,neutral
